"plot","ratio","type","file","fileID","set85id","graphtype","kit","nickname","participantUnique","appStartTime","plotStartTime","plotEndTime","plot3dClicks","whichIsSmaller","byHowMuch","graphCorrecter","Height","response","subject","ratioLabel"
"2dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497526.31786,1681497542.02127,0,"Triangle (▲)",42.6,NA,0.56234132519035,3.78231760926329,"f771694e743b36b0355c9386c8e9a7fa512516811420",56.2
"2dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497542.12196,1681497560.5507,0,"Triangle (▲)",24.6,NA,0.261015721568254,0.701834823599515,"f771694e743b36b0355c9386c8e9a7fa512516811420",26.1
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497579.66394,1681497590.07625,0,"Triangle (▲)",22.2,"",0.825404185268019,5.91803836481342,"f771694e743b36b0355c9386c8e9a7fa512516811420",82.5
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497590.16934,1681497613.1109,0,"Triangle (▲)",25.4,NA,0.383118684955729,3.70452546534124,"f771694e743b36b0355c9386c8e9a7fa512516811420",38.3
"3dPrint",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497826.09075,1681497846.34354,0,"Triangle (▲)",80.7,"",0.261015721568254,5.77408669750626,"f771694e743b36b0355c9386c8e9a7fa512516811420",26.1
"3dPrint",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497861.34911,1681497879.32226,0,"Triangle (▲)",78.3,"",0.56234132519035,4.47189416107141,"f771694e743b36b0355c9386c8e9a7fa512516811420",56.2
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497879.43253,1681497890.13926,0,"Triangle (▲)",23.5,NA,0.383118684955729,3.90080581467101,"f771694e743b36b0355c9386c8e9a7fa512516811420",38.3
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",3,"f771694e743b36b0355c9386c8e9a7fa","512516811420",1681497257.26824,1681497890.25227,1681497906.40543,0,"Triangle (▲)",93.9,NA,0.825404185268019,3.52162637715448,"f771694e743b36b0355c9386c8e9a7fa512516811420",82.5
"2dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500464.31158,1681500480.833,0,"Triangle (▲)",49.2,NA,0.464158883361278,1.54057867417038,"12c54e1493e65d68b3340520110f3c3816514721914",46.4
"3dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500480.92134,1681500534.9067,8,"Triangle (▲)",50,NA,0.681292069057963,4.19015708395979,"12c54e1493e65d68b3340520110f3c3816514721914",68.1
"3dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500534.97362,1681500571.51804,0,"Triangle (▲)",89,NA,0.825404185268019,2.7190917433321,"12c54e1493e65d68b3340520110f3c3816514721914",82.5
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500571.589,1681500609.18121,0,"Triangle (▲)",23.7,NA,0.383118684955729,3.88135808703553,"12c54e1493e65d68b3340520110f3c3816514721914",38.3
"3dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500609.24268,1681500648.99942,0,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"12c54e1493e65d68b3340520110f3c3816514721914",46.4
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500649.04812,1681500662.85548,0,"Triangle (▲)",15.4,NA,0.177827941003892,1.3264189021505,"12c54e1493e65d68b3340520110f3c3816514721914",17.8
"2dDigital",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500662.92093,1681500690.78574,0,"Triangle (▲)",32.4,NA,0.383118684955729,2.59380037447327,"12c54e1493e65d68b3340520110f3c3816514721914",38.3
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500719.63819,1681500732.33925,0,"Triangle (▲)",76.6,"",0.681292069057963,3.10363075666532,"12c54e1493e65d68b3340520110f3c3816514721914",68.1
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500751.15923,1681500763.70762,0,"Triangle (▲)",9.2,"",0.177827941003892,3.12230729477241,"12c54e1493e65d68b3340520110f3c3816514721914",17.8
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500778.4635,1681500789.5395,0,"Triangle (▲)",95.3,"",0.825404185268019,3.68757377012539,"12c54e1493e65d68b3340520110f3c3816514721914",82.5
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500789.63078,1681500806.17345,0,"Triangle (▲)",94.4,NA,0.825404185268019,3.58310762280769,"12c54e1493e65d68b3340520110f3c3816514721914",82.5
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500813.83429,1681500831.41878,0,"Triangle (▲)",40.2,"",0.383118684955729,1.00944141696276,"12c54e1493e65d68b3340520110f3c3816514721914",38.3
"3dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500831.49321,1681500846.33534,0,"Triangle (▲)",8.9,NA,0.177827941003892,3.17117385075936,"12c54e1493e65d68b3340520110f3c3816514721914",17.8
"3dPrint",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500856.85933,1681500868.67819,0,"Triangle (▲)",50,"",0.464158883361278,1.89107370124338,"12c54e1493e65d68b3340520110f3c3816514721914",46.4
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",18,"12c54e1493e65d68b3340520110f3c38","16514721914",1681500464.25648,1681500868.74642,1681500881.64109,0,"Triangle (▲)",68.6,NA,0.681292069057963,-0.747116693380914,"12c54e1493e65d68b3340520110f3c3816514721914",68.1
"3dPrint",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",17,"2b8b10a63f1e542f1bbb96acac701519","91514",1681503100.06463,1681503122.94452,1681503154.12184,0,"Triangle (▲)",12.7,"",0.383118684955729,4.68576462083347,"2b8b10a63f1e542f1bbb96acac70151991514",38.3
"3dDigital",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",17,"2b8b10a63f1e542f1bbb96acac701519","91514",1681503100.06463,1681503154.22007,1681503167.20613,0,"Triangle (▲)",27.5,NA,0.56234132519035,4.85095602918301,"2b8b10a63f1e542f1bbb96acac70151991514",56.2
"3dDigital",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569220.96873,1681569317.79837,2,"Triangle (▲)",47.4,NA,0.56234132519035,3.16335904801123,"32451fe593469dd70367cc2b7f58bd2516514721914",56.2
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569317.8692,1681569332.25658,0,"Triangle (▲)",31.5,NA,0.383118684955729,2.7942845352115,"32451fe593469dd70367cc2b7f58bd2516514721914",38.3
"3dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569332.33671,1681569364.50791,0,"Triangle (▲)",45,NA,0.464158883361278,0.623762317562192,"32451fe593469dd70367cc2b7f58bd2516514721914",46.4
"3dPrint",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569376.16237,1681569396.44646,0,"Triangle (▲)",30.5,"",0.177827941003892,3.68282112967549,"32451fe593469dd70367cc2b7f58bd2516514721914",17.8
"3dPrint",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569410.41467,1681569436.64292,0,"Triangle (▲)",47.9,"",0.56234132519035,3.08050972307867,"32451fe593469dd70367cc2b7f58bd2516514721914",56.2
"2dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569436.73255,1681569448.90915,0,"Triangle (▲)",38.8,NA,0.464158883361278,2.95249913802162,"32451fe593469dd70367cc2b7f58bd2516514721914",46.4
"3dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569449.00724,1681569465.17313,0,"Triangle (▲)",13.4,NA,0.177827941003892,2.17242161996192,"32451fe593469dd70367cc2b7f58bd2516514721914",17.8
"2dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569465.26093,1681569475.57912,0,"Triangle (▲)",13.2,NA,0.177827941003892,2.23505122419047,"32451fe593469dd70367cc2b7f58bd2516514721914",17.8
"3dPrint",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569486.67677,1681569504.09175,0,"Triangle (▲)",36.2,"",0.464158883361278,3.37028822087644,"32451fe593469dd70367cc2b7f58bd2516514721914",46.4
"2dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569504.15815,1681569522.82894,0,"Triangle (▲)",55.9,NA,0.56234132519035,-1.12301747728044,"32451fe593469dd70367cc2b7f58bd2516514721914",56.2
"3dPrint",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569532.93736,1681569560.32771,0,"Triangle (▲)",61.6,"",0.681292069057963,2.73426672605328,"32451fe593469dd70367cc2b7f58bd2516514721914",68.1
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569560.42109,1681569577.85124,0,"Triangle (▲)",32.9,NA,0.383118684955729,2.46907025727776,"32451fe593469dd70367cc2b7f58bd2516514721914",38.3
"3dPrint",NA,NA,"Other",1,NA,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569560.42109,1681569626.94876,0,"Triangle (▲)",8.7,"id-01/Type1-Rep01",0.177827941003892,3.20285557308042,"32451fe593469dd70367cc2b7f58bd2516514721914",17.8
"3dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569627.03951,1681569644.60601,0,"Triangle (▲)",69.5,NA,0.681292069057963,0.580910628026018,"32451fe593469dd70367cc2b7f58bd2516514721914",68.1
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",1,"32451fe593469dd70367cc2b7f58bd25","16514721914",1681569220.89274,1681569644.66045,1681569653.30152,0,"Triangle (▲)",78,NA,0.681292069057963,3.32132103897407,"32451fe593469dd70367cc2b7f58bd2516514721914",68.1
"3dPrint",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681600719.35454,1681600781.33027,0,"Triangle (▲)",14.9,"",0.261015721568254,3.50163940877355,"c125be4bd988615c6d11ce0f0e737694141523515161184",26.1
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681600805.44539,1681600851.43129,0,"Triangle (▲)",87.1,"",0.825404185268019,2.2279201613288,"c125be4bd988615c6d11ce0f0e737694141523515161184",82.5
"3dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681600851.4975,1681600967.58074,14,"Triangle (▲)",77,NA,0.681292069057963,3.1692504791016,"c125be4bd988615c6d11ce0f0e737694141523515161184",68.1
"3dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681600967.65687,1681600990.04069,2,"Triangle (▲)",26.4,NA,0.383118684955729,3.58938820513021,"c125be4bd988615c6d11ce0f0e737694141523515161184",38.3
"3dPrint",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601006.08941,1681601044.01171,0,"Triangle (▲)",77.6,"",0.681292069057963,3.26240205037995,"c125be4bd988615c6d11ce0f0e737694141523515161184",68.1
"2dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601044.12051,1681601071.04077,0,"Triangle (▲)",84.1,NA,0.681292069057963,4.00861175992197,"c125be4bd988615c6d11ce0f0e737694141523515161184",68.1
"2dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601071.14081,1681601096.88069,0,"Triangle (▲)",91.3,NA,0.825404185268019,3.15130381668578,"c125be4bd988615c6d11ce0f0e737694141523515161184",82.5
"2dDigital",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601096.97733,1681601108.15377,0,"Triangle (▲)",12.7,NA,0.261015721568254,3.7577243792197,"c125be4bd988615c6d11ce0f0e737694141523515161184",26.1
"3dPrint",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601141.94009,1681601154.54598,0,"Triangle (▲)",17.4,"",0.383118684955729,4.39484805892126,"c125be4bd988615c6d11ce0f0e737694141523515161184",38.3
"3dDigital",3,1,"data/pilot/Set85/id-09/Type3-Rep01",14,9,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601154.64256,1681601175.71489,2,"Triangle (▲)",86.1,NA,0.825404185268019,1.88150075477947,"c125be4bd988615c6d11ce0f0e737694141523515161184",82.5
"2dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601175.79224,1681601202.72596,0,"Triangle (▲)",56.9,NA,0.56234132519035,-0.338492120254166,"c125be4bd988615c6d11ce0f0e737694141523515161184",56.2
"3dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601202.82126,1681601217.36064,1,"Triangle (▲)",15.7,NA,0.261015721568254,3.39596381259443,"c125be4bd988615c6d11ce0f0e737694141523515161184",26.1
"3dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601217.4385,1681601255.92018,6,"Triangle (▲)",53.2,NA,0.56234132519035,1.65952845640883,"c125be4bd988615c6d11ce0f0e737694141523515161184",56.2
"3dPrint",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601267.84443,1681601288.6049,0,"Triangle (▲)",50,"",0.56234132519035,2.66882997371014,"c125be4bd988615c6d11ce0f0e737694141523515161184",56.2
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",3,"c125be4bd988615c6d11ce0f0e737694","141523515161184",1681600674.51755,1681601288.69533,1681601303.08996,0,"Triangle (▲)",26.6,NA,0.383118684955729,3.56521555394044,"c125be4bd988615c6d11ce0f0e737694141523515161184",38.3
"2dDigital",2,2,"data/pilot/Set85/id-05/Type1-Rep01",9,5,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611410.62654,1681611453.68252,0,"Triangle (▲)",33.4,NA,0.383118684955729,2.33252706507164,"e776ca90db8241fc25b36b7566318a02151411525",38.3
"3dPrint",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611508.21707,1681611539.51183,0,"Triangle (▲)",50,"",0.464158883361278,1.89107370124338,"e776ca90db8241fc25b36b7566318a02151411525",46.4
"3dPrint",6,2,"data/pilot/Set85/id-06/Type1-Rep01",11,6,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611570.37787,1681611635.13356,0,"Triangle (▲)",13.4,"",0.261015721568254,3.68106376312486,"e776ca90db8241fc25b36b7566318a02151411525",26.1
"3dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611635.22603,1681611673.90659,0,"Triangle (▲)",12.9,NA,0.261015721568254,3.73623383493088,"e776ca90db8241fc25b36b7566318a02151411525",26.1
"2dDigital",4,1,"data/pilot/Set85/id-02/Type3-Rep01",4,2,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611673.9848,1681611712.66121,0,"Triangle (▲)",71.9,NA,0.56234132519035,3.98101852359719,"e776ca90db8241fc25b36b7566318a02151411525",56.2
"3dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611712.74497,1681611746.53229,0,"Triangle (▲)",31.9,NA,0.464158883361278,3.87193118670911,"e776ca90db8241fc25b36b7566318a02151411525",46.4
"2dDigital",1,2,"data/pilot/Set85/id-04/Type1-Rep01",7,4,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611746.60453,1681611757.88311,0,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"e776ca90db8241fc25b36b7566318a02151411525",46.4
"3dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611757.96791,1681611786.5799,0,"Triangle (▲)",9.7,NA,0.177827941003892,3.03699454014657,"e776ca90db8241fc25b36b7566318a02151411525",17.8
"2dDigital",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611786.65361,1681611807.96826,0,"Triangle (▲)",18.5,NA,0.177827941003892,-0.247755113337382,"e776ca90db8241fc25b36b7566318a02151411525",17.8
"2dDigital",6,1,"data/pilot/Set85/id-06/Type3-Rep01",12,6,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611808.06914,1681611832.16628,0,"Triangle (▲)",15.6,NA,0.261015721568254,3.40960439261451,"e776ca90db8241fc25b36b7566318a02151411525",26.1
"3dPrint",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611843.39358,1681611861.95407,0,"Triangle (▲)",68.5,"",0.56234132519035,3.63120528855444,"e776ca90db8241fc25b36b7566318a02151411525",56.2
"3dDigital",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681611862.03905,1681611889.66508,0,"Triangle (▲)",24.4,NA,0.383118684955729,3.81114921359167,"e776ca90db8241fc25b36b7566318a02151411525",38.3
"3dPrint",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681612859.87074,1681612893.4281,0,"Triangle (▲)",12.4,"",0.177827941003892,2.46147462775543,"e776ca90db8241fc25b36b7566318a02151411525",17.8
"3dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681612893.52208,1681612907.88351,0,"Triangle (▲)",50,NA,0.56234132519035,2.66882997371014,"e776ca90db8241fc25b36b7566318a02151411525",56.2
"3dPrint",2,1,"data/pilot/Set85/id-05/Type3-Rep01",10,5,"Type3",11,"e776ca90db8241fc25b36b7566318a02","151411525",1681611410.5473,1681612960.37981,1681612999.93879,0,"Triangle (▲)",25.1,"",0.383118684955729,3.73734805554346,"e776ca90db8241fc25b36b7566318a02151411525",38.3
"3dPrint",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681828994.37245,1681829015.65542,0,"Triangle (▲)",50,"",0.464158883361278,1.89107370124338,"dcfbebe6bd99be947e92e21ebeba92031611441",46.4
"3dPrint",7,2,"data/pilot/Set85/id-01/Type1-Rep01",1,1,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829032.81901,1681829075.44049,0,"Triangle (▲)",10.8,"",0.177827941003892,2.82940188977263,"dcfbebe6bd99be947e92e21ebeba92031611441",17.8
"3dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829075.5039,1681829096.3097,3,"Triangle (▲)",88.5,NA,0.825404185268019,2.60515803084245,"dcfbebe6bd99be947e92e21ebeba92031611441",82.5
"2dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829096.35643,1681829105.78966,0,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"dcfbebe6bd99be947e92e21ebeba92031611441",46.4
"2dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829105.88506,1681829115.60559,0,"Triangle (▲)",91.2,NA,0.825404185268019,3.13497355306062,"dcfbebe6bd99be947e92e21ebeba92031611441",82.5
"3dPrint",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829126.36371,1681829136.30007,0,"Triangle (▲)",76.3,"",0.681292069057963,3.05237991226966,"dcfbebe6bd99be947e92e21ebeba92031611441",68.1
"2dDigital",5,2,"data/pilot/Set85/id-03/Type1-Rep01",5,3,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829136.3923,1681829149.66476,0,"Triangle (▲)",79.7,NA,0.681292069057963,3.54791778935066,"dcfbebe6bd99be947e92e21ebeba92031611441",68.1
"3dDigital",5,1,"data/pilot/Set85/id-03/Type3-Rep01",6,3,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829149.75344,1681829166.62356,2,"Triangle (▲)",50,NA,0.681292069057963,4.19015708395979,"dcfbebe6bd99be947e92e21ebeba92031611441",68.1
"3dPrint",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829177.72556,1681829211.23444,0,"Triangle (▲)",90.2,"",0.825404185268019,2.96061947696999,"dcfbebe6bd99be947e92e21ebeba92031611441",82.5
"2dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829211.32147,1681829226.51929,0,"Triangle (▲)",9.1,NA,0.177827941003892,3.13878074344594,"dcfbebe6bd99be947e92e21ebeba92031611441",17.8
"3dPrint",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829231.47433,1681829238.86308,0,"Triangle (▲)",50,"",0.56234132519035,2.66882997371014,"dcfbebe6bd99be947e92e21ebeba92031611441",56.2
"3dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829238.92996,1681829255.32441,2,"Triangle (▲)",50,NA,0.56234132519035,2.66882997371014,"dcfbebe6bd99be947e92e21ebeba92031611441",56.2
"3dDigital",7,1,"data/pilot/Set85/id-01/Type3-Rep01",2,1,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829255.40064,1681829263.4948,0,"Triangle (▲)",9.3,NA,0.177827941003892,3.1056435688448,"dcfbebe6bd99be947e92e21ebeba92031611441",17.8
"3dDigital",1,1,"data/pilot/Set85/id-04/Type3-Rep01",8,4,"Type3",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829263.56897,1681829273.22942,2,"Triangle (▲)",50,NA,0.464158883361278,1.89107370124338,"dcfbebe6bd99be947e92e21ebeba92031611441",46.4
"2dDigital",4,2,"data/pilot/Set85/id-02/Type1-Rep01",3,2,"Type1",5,"dcfbebe6bd99be947e92e21ebeba9203","1611441",1681828976.075,1681829273.30527,1681829278.92982,0,"Triangle (▲)",50,NA,0.56234132519035,2.66882997371014,"dcfbebe6bd99be947e92e21ebeba92031611441",56.2
"3dDigital",3,2,"data/pilot/Set85/id-09/Type1-Rep01",13,9,"Type1",18,"45561c342276b87cbe10d5017f50c919","12516811420",1681862336.38914,1681862336.43822,1681862403.6544,2,"Triangle (▲)",81.8,NA,0.825404185268019,-0.208530088711372,"45561c342276b87cbe10d5017f50c91912516811420",82.5
